138	 																																																																																																														
3.7cm Pak36	97	97	1	9	1	7	45	20	3	200	1	1	0	0	5	3	452	0	0	0	0	0	0	0	0	1	1	-1	-1	4	6	4	0	0	20	20	20	-1	-1	0	0	0	-1	-1	476	431	398	0	-1	200	200	50	-1	-1	500	500	70	-1	-1	750	600	100	-1	-1	1000	1000	300	-1	-1	61	25	180	-1	-1	52	20	180	-1	-1	45	20	180	-1	-1	40	15	180	-1	-1	1	2	2	-1	-1	0	1	2	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	108	0
Gewehr 43	98	98	0	2	0	7	4	80	4	0	10	1	10	1	5	3	431	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	2	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	100	-1	-1	-1	-1	200	-1	-1	-1	-1	300	-1	-1	-1	-1	500	-1	-1	-1	-1	11	-1	-1	-1	-1	9	-1	-1	-1	-1	8	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	0
Enf No2 MkII	99	99	1	11	0	7	2	300	5	0	6	1	2	0	5	3	452	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	-1	-1	-1	-1	350	0	0	0	0	5	-1	-1	-1	-1	10	-1	-1	-1	-1	25	-1	-1	-1	-1	50	-1	-1	-1	-1	3	-1	-1	-1	-1	3	-1	-1	-1	-1	3	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	0
SlGew259 (r)	100	100	0	2	0	1	4	80	4	0	10	1	10	1	5	3	398	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	4	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	20	-1	-1	-1	-1	40	-1	-1	-1	-1	120	-1	-1	-1	-1	400	-1	-1	-1	-1	10	-1	-1	-1	-1	9	-1	-1	-1	-1	7	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0
MP 717(r)	101	101	1	3	0	7	2	100	4	0	71	6	8	6	5	3	452	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	1	-1	-1	-1	-1	0	-1	-1	-1	-1	372	0	0	0	0	10	-1	-1	-1	-1	25	-1	-1	-1	-1	40	-1	-1	-1	-1	100	-1	-1	-1	-1	4	-1	-1	-1	-1	3	-1	-1	-1	-1	3	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	0
5cm Granatwerfer	102	102	3	8	2	4	30	30	10	300	1	1	31	12	10	2	398	0	0	0	0	0	0	0	-1	1	-1	-1	-1	0	10	0	0	0	-1	40	-1	-1	-1	-1	1	-1	-1	-1	0	431	0	0	0	-1	100	-1	-1	-1	-1	200	-1	-1	-1	-1	400	-1	-1	-1	-1	600	-1	-1	-1	-1	8	-1	-1	-1	-1	8	-1	-1	-1	-1	8	-1	-1	-1	-1	8	-1	-1	-1	-1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1	-1	17	0
Geballte Ladung	103	103	-1	10	1	7	50	100	50	0	1	1	0	3	0	0	511	1	0	0	0	0	0	0	-1	2	-1	-1	-1	0	12	0	0	0	-1	8	-1	-1	-1	-1	1	-1	-1	-1	0	350	0	0	0	-1	12	-1	-1	-1	-1	16	-1	-1	-1	-1	18	-1	-1	-1	-1	20	-1	-1	-1	-1	36	-1	-1	-1	-1	36	-1	-1	-1	-1	36	-1	-1	-1	-1	36	-1	-1	-1	-1	8	-1	-1	-1	-1	8	-1	-1	-1	-1	6	-1	-1	-1	-1	4	-1	-1	-1	123	0
Molotov	104	104	-1	14	1	7	50	50	30	0	1	1	0	3	0	0	511	1	0	0	0	0	0	0	-1	-1	-1	-1	2	0	0	0	0	4	-1	-1	-1	-1	5	-1	-1	-1	-1	1	0	0	0	0	350	-1	-1	-1	-1	10	-1	-1	-1	-1	15	-1	-1	-1	-1	20	-1	-1	-1	-1	25	-1	-1	-1	-1	36	-1	-1	-1	-1	36	-1	-1	-1	-1	36	-1	-1	-1	-1	36	-1	-1	-1	-1	20	-1	-1	-1	-1	16	-1	-1	-1	-1	12	-1	-1	-1	-1	10	124	0
Coax MG42 exp	105	45	1	7	0	7	2	100	5	0	250	8	23	15	8	3	431	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	15	-1	-1	-1	-1	0	-1	-1	-1	-1	298	0	0	0	0	50	-1	-1	-1	-1	100	-1	-1	-1	-1	600	-1	-1	-1	-1	1200	-1	-1	-1	-1	8	-1	-1	-1	-1	6	-1	-1	-1	-1	4	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	2
OQF 6 pdr 7cwt AT	106	106	1	9	1	7	50	50	5	200	1	1	0	5	5	5	464	0	0	0	0	0	0	0	0	2	-1	-1	0	2	5	0	0	2	20	20	-1	-1	20	0	0	-1	-1	0	476	431	0	0	398	350	300	-1	-1	500	600	450	-1	-1	600	900	700	-1	-1	800	1500	1150	-1	-1	1500	113	30	-1	-1	170	104	30	-1	-1	156	92	30	-1	-1	147	82	25	-1	-1	123	1	5	-1	-1	-1	0	3	-1	-1	-1	0	2	-1	-1	-1	-1	1	-1	-1	-1	113	0
7.5cm PAK40 L46	107	15	1	9	1	7	50	50	5	300	1	1	0	5	5	10	452	0	0	0	0	0	0	0	0	2	-1	2	-1	4	15	0	0	0	20	20	-1	20	-1	0	0	-1	0	-1	431	431	0	398	0	400	350	-1	350	-1	800	750	-1	750	-1	1300	1200	-1	1200	-1	1800	1500	-1	1500	-1	140	35	-1	4	-1	125	30	-1	4	-1	111	30	-1	4	-1	99	25	-1	4	-1	2	7	-1	1	-1	0	5	-1	0	-1	0	3	-1	0	-1	0	2	-1	0	-1	27	0
OQF 2 pdr Littlejohn	108	139	1	9	1	7	80	80	5	200	1	1	0	0	5	3	452	0	0	0	0	0	0	0	0	-1	-1	-1	-1	4	0	0	0	0	20	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	350	-1	-1	-1	-1	600	-1	-1	-1	-1	900	-1	-1	-1	-1	1250	-1	-1	-1	-1	90	-1	-1	-1	-1	86	-1	-1	-1	-1	74	-1	-1	-1	-1	66	-1	-1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	119	0
7.62cm Pak36(r) L52	109	61	1	9	1	7	60	60	5	200	1	1	0	5	5	5	398	0	0	0	0	0	0	0	0	2	-1	2	1	4	15	0	0	0	20	20	-1	-1	-1	0	0	-1	-1	-1	476	431	0	0	0	300	250	-1	-1	-1	600	500	-1	-1	-1	1000	750	-1	-1	-1	1500	1250	-1	-1	-1	128	32	-1	-1	-1	118	28	-1	-1	-1	108	28	-1	-1	-1	97	24	-1	-1	-1	2	7	-1	-1	-1	0	5	-1	-1	-1	0	3	-1	-1	-1	0	2	-1	-1	-1	19	0
2cm Polsten	110	110	1	9	1	7	10	80	5	200	20	5	0	5	5	5	452	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	2	0	0	0	20	20	-1	-1	-1	0	0	-1	-1	-1	431	431	0	0	0	40	40	-1	-1	-1	100	100	-1	-1	-1	150	150	-1	-1	-1	1000	1000	-1	-1	-1	35	18	-1	-1	-1	30	16	-1	-1	-1	25	15	-1	-1	-1	17	15	-1	-1	-1	1	4	-1	-1	-1	1	2	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	11	0
2 in M8 Mortar	111	111	3	8	0	4	50	50	10	600	1	1	42	3	10	2	441	0	0	0	1	0	0	0	-1	1	-1	2	-1	0	8	0	4	0	-1	40	-1	40	-1	-1	1	-1	1	-1	0	256	0	256	0	-1	150	-1	150	-1	-1	300	-1	300	-1	-1	600	-1	600	-1	-1	800	-1	800	-1	-1	5	-1	2	-1	-1	5	-1	2	-1	-1	5	-1	2	-1	-1	5	-1	2	-1	-1	5	-1	2	-1	-1	3	-1	1	-1	-1	2	-1	1	-1	-1	1	-1	1	-1	17	0
OQF 6 pdr 7cwt	112	106	1	9	1	7	80	80	5	0	1	1	0	5	5	5	464	0	0	0	0	0	0	0	0	2	-1	2	0	2	5	0	0	2	20	20	-1	20	20	0	0	-1	0	0	431	431	0	398	398	350	300	-1	300	500	600	450	-1	450	600	900	700	-1	700	800	1500	1150	-1	1150	1500	113	30	-1	4	170	104	30	-1	4	150	92	30	-1	4	147	82	25	-1	4	123	1	5	-1	0	-1	0	3	-1	0	-1	0	2	-1	0	-1	-1	1	-1	0	-1	113	0
MG15	113	113	1	7	0	3	4	100	3	0	250	6	28	15	8	3	431	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	4	-1	-1	-1	-1	0	-1	-1	-1	-1	372	0	0	0	0	20	-1	-1	-1	-1	80	-1	-1	-1	-1	160	-1	-1	-1	-1	800	-1	-1	-1	-1	7	-1	-1	-1	-1	5	-1	-1	-1	-1	4	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	2
3.7cm ACC	114	114	1	9	0	7	5	45	3	0	600	4	0	0	6	5	452	1	0	0	0	0	0	0	1	-1	-1	-1	-1	2	0	0	0	0	10	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	50	-1	-1	-1	-1	100	-1	-1	-1	-1	500	-1	-1	-1	-1	1000	-1	-1	-1	-1	62	-1	-1	-1	-1	54	-1	-1	-1	-1	45	-1	-1	-1	-1	36	-1	-1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	0
MG.121	115	115	1	9	1	6	10	80	1	200	20	3	0	5	5	5	452	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	2	0	0	0	5	8	-1	-1	-1	0	0	-1	-1	-1	431	431	0	0	0	40	40	-1	-1	-1	100	100	-1	-1	-1	150	150	-1	-1	-1	1000	1000	-1	-1	-1	18	16	-1	-1	-1	16	16	-1	-1	-1	12	15	-1	-1	-1	10	15	-1	-1	-1	1	4	-1	-1	-1	1	2	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	36	0
MG.131	116	116	1	7	0	7	5	400	4	0	600	6	0	0	6	5	452	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	10	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	50	-1	-1	-1	-1	100	-1	-1	-1	-1	500	-1	-1	-1	-1	1000	-1	-1	-1	-1	17	-1	-1	-1	-1	15	-1	-1	-1	-1	10	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	3
20mm Hisp. cannons	117	117	1	9	0	7	5	400	3	0	600	8	0	0	6	5	452	1	0	0	0	0	0	0	1	-1	-1	-1	-1	0	0	0	0	0	10	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	50	-1	-1	-1	-1	100	-1	-1	-1	-1	500	-1	-1	-1	-1	1000	-1	-1	-1	-1	19	-1	-1	-1	-1	17	-1	-1	-1	-1	14	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	3
60 pd rocket	118	118	2	4	1	6	200	100	10	0	1	1	9	2	10	15	476	0	0	1	1	0	0	0	-1	-1	2	-1	-1	0	0	10	0	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	476	0	0	-1	-1	10	-1	-1	-1	-1	100	-1	-1	-1	-1	500	-1	-1	-1	-1	1000	-1	-1	-1	-1	300	-1	-1	-1	-1	300	-1	-1	-1	-1	300	-1	-1	-1	-1	300	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	12	0
Gewehr254 (r) (MN)	119	6	0	1	0	7	30	100	5	0	5	1	9	1	5	3	398	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	2	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	100	-1	-1	-1	-1	200	-1	-1	-1	-1	250	-1	-1	-1	-1	600	-1	-1	-1	-1	10	-1	-1	-1	-1	11	-1	-1	-1	-1	9	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0
OQF 75mm	120	16	1	9	1	7	80	80	5	0	1	1	0	5	5	10	431	0	0	0	1	0	0	0	1	2	-1	2	-1	4	15	0	0	0	20	20	-1	20	-1	0	0	-1	0	-1	431	431	0	398	0	250	250	-1	250	-1	500	500	-1	500	-1	1000	1000	-1	1000	-1	1500	1500	-1	1500	-1	94	36	-1	4	-1	90	32	-1	4	-1	78	32	-1	4	-1	70	30	-1	4	-1	2	7	-1	1	-1	0	5	-1	0	-1	0	3	-1	0	-1	0	2	-1	0	-1	111	0
100kg Aerial Bomb	121	132	-1	10	2	4	100	100	30	0	1	1	0	10	0	0	452	0	0	0	0	0	0	0	-1	4	-1	-1	-1	0	50	0	0	0	-1	0	-1	-1	-1	-1	0	-1	-1	-1	0	476	0	0	0	-1	10	-1	-1	-1	-1	300	-1	-1	-1	-1	500	-1	-1	-1	-1	5000	-1	-1	-1	-1	300	-1	-1	-1	-1	300	-1	-1	-1	-1	300	-1	-1	-1	-1	300	-1	-1	-1	-1	20	-1	-1	-1	-1	15	-1	-1	-1	-1	10	-1	-1	-1	-1	5	-1	-1	-1	2	0
7.5cm PaK39 L/48	122	15	1	9	1	7	80	80	5	0	1	1	0	5	5	10	452	0	0	0	0	0	0	0	0	2	-1	2	-1	4	14	0	0	0	20	20	-1	20	-1	0	0	-1	0	-1	431	431	0	398	0	350	350	-1	350	-1	750	750	-1	750	-1	1250	1250	-1	1250	-1	1750	1500	-1	1500	-1	130	35	-1	5	-1	116	30	-1	5	-1	105	30	-1	5	-1	103	30	-1	5	-1	2	7	-1	1	-1	0	5	-1	0	-1	0	3	-1	0	-1	0	2	-1	0	-1	27	0
mle 31 Bow	123	123	1	7	0	3	5	50	5	0	150	5	20	15	7	3	452	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	5	-1	-1	-1	-1	0	-1	-1	-1	-1	198	0	0	0	0	20	-1	-1	-1	-1	60	-1	-1	-1	-1	120	-1	-1	-1	-1	500	-1	-1	-1	-1	7	-1	-1	-1	-1	6	-1	-1	-1	-1	4	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	2
Double 2cm Polsten	124	124	1	9	1	7	5	80	5	200	40	10	0	5	5	5	452	0	0	0	0	0	0	0	0	0	-1	-1	-1	1	2	0	0	0	20	20	-1	-1	-1	0	0	-1	-1	-1	398	398	0	0	0	40	40	-1	-1	-1	100	100	-1	-1	-1	500	500	-1	-1	-1	1000	1000	-1	-1	-1	35	18	-1	-1	-1	30	16	-1	-1	-1	25	15	-1	-1	-1	17	15	-1	-1	-1	1	4	-1	-1	-1	1	2	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	11	0
Big FT (A)	125	57	-1	5	0	7	20	20	15	0	2	2	0	0	10	1	452	0	0	0	0	0	0	0	-1	-1	-1	-1	3	0	0	0	0	8	-1	-1	-1	-1	6	-1	-1	-1	-1	0	0	0	0	0	350	-1	-1	-1	-1	10	-1	-1	-1	-1	15	-1	-1	-1	-1	30	-1	-1	-1	-1	60	-1	-1	-1	-1	125	-1	-1	-1	-1	100	-1	-1	-1	-1	80	-1	-1	-1	-1	60	-1	-1	-1	-1	100	-1	-1	-1	-1	90	-1	-1	-1	-1	75	-1	-1	-1	-1	50	31	0
Wurfgerat 40	126	110	2	8	2	4	50	9000	20	800	6	1	800	750	10	2	398	0	0	1	0	0	0	0	-1	4	-1	-1	-1	0	20	0	0	0	-1	150	-1	-1	-1	-1	1	-1	-1	-1	0	36	0	0	0	-1	200	-1	-1	-1	-1	500	-1	-1	-1	-1	1000	-1	-1	-1	-1	1900	-1	-1	-1	-1	210	-1	-1	-1	-1	210	-1	-1	-1	-1	210	-1	-1	-1	-1	210	-1	-1	-1	-1	50	-1	-1	-1	-1	25	-1	-1	-1	-1	15	-1	-1	-1	-1	7	-1	-1	-1	12	0
Deg coax	127	127	1	7	0	3	3	150	5	0	250	4	45	15	7	3	464	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	20	-1	-1	-1	-1	0	-1	-1	-1	-1	256	0	0	0	0	25	-1	-1	-1	-1	70	-1	-1	-1	-1	150	-1	-1	-1	-1	600	-1	-1	-1	-1	6	-1	-1	-1	-1	4	-1	-1	-1	-1	3	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	2
Scoped Enfield	128	126	-1	1	0	7	15	100	5	0	10	1	9	1	5	3	476	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	2	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	100	-1	-1	-1	-1	200	-1	-1	-1	-1	300	-1	-1	-1	-1	800	-1	-1	-1	-1	12	-1	-1	-1	-1	12	-1	-1	-1	-1	11	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0
OPEN	129	0	1	0	0	4	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
OPEN	130	0	1	0	0	4	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
3-inch Howitzer	131	95	1	0	0	7	80	80	5	300	1	1	0	5	5	5	423	0	0	0	0	0	0	0	-1	2	-1	2	-1	0	15	0	5	0	-1	20	-1	20	-1	-1	0	0	0	-1	0	431	0	398	0	-1	250	-1	250	-1	-1	500	-1	500	-1	-1	900	-1	900	-1	-1	1250	-1	1250	-1	-1	30	-1	4	-1	-1	30	-1	4	-1	-1	30	-1	4	-1	-1	25	-1	4	-1	-1	9	-1	3	-1	-1	6	-1	1	-1	-1	4	-1	0	-1	-1	3	-1	0	-1	120	0
15cm sFH13/1	132	40	1	9	0	7	150	150	5	300	1	1	0	5	5	5	441	0	0	0	0	0	0	0	-1	4	2	3	-1	0	35	10	5	0	-1	30	30	30	-1	-1	0	0	0	-1	0	398	398	398	0	-1	200	150	200	-1	-1	500	400	500	-1	-1	850	600	850	-1	-1	3000	1050	3000	-1	-1	48	185	4	-1	-1	45	185	4	-1	-1	40	185	4	-1	-1	40	185	4	-1	-1	16	3	1	-1	-1	12	1	1	-1	-1	8	1	0	-1	-1	6	1	0	-1	106	0
OQF 2 pdr	133	106	1	9	1	7	60	60	5	200	1	1	0	0	5	3	452	0	0	0	0	0	0	0	0	1	-1	-1	-1	4	6	0	0	0	20	20	-1	-1	-1	0	0	-1	-1	-1	431	431	0	0	0	250	200	-1	-1	-1	500	400	-1	-1	-1	750	600	-1	-1	-1	1100	900	-1	-1	-1	72	25	-1	-1	-1	65	25	-1	-1	-1	61	20	-1	-1	-1	56	20	-1	-1	-1	1	2	-1	-1	-1	0	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	119	0
15cm sIG 33/1 L/12	134	40	1	9	0	7	150	150	5	300	1	1	0	5	5	5	441	0	0	0	0	0	0	0	-1	4	2	3	-1	0	35	10	5	0	-1	30	20	30	-1	-1	0	0	0	-1	0	398	398	398	0	-1	200	150	200	-1	-1	500	400	500	-1	-1	850	600	850	-1	-1	3000	1050	3000	-1	-1	48	185	4	-1	-1	45	185	4	-1	-1	40	185	4	-1	-1	40	185	4	-1	-1	16	3	1	-1	-1	12	2	1	-1	-1	8	1	1	-1	-1	6	1	0	-1	106	0
"4"" Smoke Discharger"	135	138	3	10	2	4	20	20	20	0	2	1	0	2	0	0	452	1	0	0	0	0	0	0	-1	-1	-1	2	-1	0	0	0	0	0	-1	-1	-1	40	-1	-1	-1	-1	1	-1	0	0	0	314	0	-1	-1	-1	50	-1	-1	-1	-1	60	-1	-1	-1	-1	80	-1	-1	-1	-1	100	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	-1	-1	-1	0	-1	22	0
Mauser K98k	136	3	0	1	0	7	15	100	5	0	5	1	9	1	5	3	482	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	2	-1	-1	-1	-1	0	-1	-1	-1	-1	431	0	0	0	0	100	-1	-1	-1	-1	200	-1	-1	-1	-1	300	-1	-1	-1	-1	500	-1	-1	-1	-1	12	-1	-1	-1	-1	11	-1	-1	-1	-1	10	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0
OPEN	137	135	-1	10	1	7	100	100	50	0	1	1	0	2	0	0	511	1	0	0	0	0	0	0	-1	1	-1	-1	-1	0	8	0	0	8	-1	8	-1	-1	-1	-1	1	-1	-1	-1	0	398	0	0	0	-1	300	-1	-1	-1	-1	350	-1	-1	-1	-1	400	-1	-1	-1	-1	450	-1	-1	-1	-1	77	-1	-1	-1	-1	77	-1	-1	-1	-1	77	-1	-1	-1	-1	77	-1	-1	-1	-1	4	-1	-1	-1	-1	3	-1	-1	-1	-1	2	-1	-1	-1	-1	1	-1	-1	-1	107	0
